Nonsense,practice,period,drug,change
YAY M85773 201206 simvastatin -30
YAY A84029 201205 atorvastatin 12
YAY E87048 201206 rosuvastatin calcium -12
YAY Y03420 201206 simvastatin -50
YAY L81133 201206 simvastatin -67
YAY L81133 201206 rosuvastatin calcium -67
YAY Y02071 201205 atorvastatin -13
YAY Y02071 201204 simvastatin -12
YAY Y02077 201205 atorvastatin -16
YAY Y02077 201205 simvastatin 17
YAY Y02077 201204 atorvastatin 16
YAY Y02077 201204 simvastatin -17
YAY Y02724 201205 atorvastatin 50
YAY Y02724 201205 simvastatin 50
YAY Y02724 201204 pravastatin sodium 50
YAY Y02724 201206 simvastatin 50
YAY Y02299 201205 simvastatin 20
YAY Y02299 201204 atorvastatin -16
YAY Y02299 201204 simvastatin 30
YAY Y02299 201203 pravastatin sodium 50
YAY Y02299 201203 simvastatin -16
YAY Y01013 201205 simvastatin -25
YAY Y01013 201206 simvastatin 25
YAY Y00741 201205 simvastatin 24
YAY Y00741 201206 atorvastatin -21
YAY Y02929 201206 atorvastatin -50
YAY Y02929 201206 pravastatin sodium -50
YAY E83665 201206 simvastatin -40
YAY Y01162 201204 simvastatin 50
YAY M85711 201204 simvastatin 12
YAY H82648 201205 simvastatin -50
YAY H82648 201206 simvastatin 50
YAY H82642 201205 simvastatin 50
YAY P81741 201205 simvastatin -11
YAY D81632 201204 simvastatin 25
YAY D81632 201206 atorvastatin 25
YAY D81632 201206 simvastatin -40
YAY D81632 201206 rosuvastatin calcium -40
YAY Y03403 201204 atorvastatin -15
YAY Y03403 201204 pravastatin sodium -15
YAY Y03403 201206 simvastatin 15
YAY Y03409 201206 atorvastatin 15
YAY F84686 201204 simvastatin -16
YAY B85062 201204 simvastatin 11
YAY Y00172 201204 atorvastatin 59
YAY Y00172 201204 simvastatin -58
YAY Y00172 201206 simvastatin 67
YAY B83051 201205 simvastatin -21
YAY B83051 201205 rosuvastatin calcium -21
YAY B83051 201204 simvastatin -17
YAY K82060 201205 atorvastatin 12
YAY K82060 201205 simvastatin -11
YAY K82060 201206 atorvastatin -12
YAY K82060 201206 pravastatin sodium -12
YAY K82060 201206 simvastatin 12
YAY Y02727 201206 atorvastatin -14
YAY Y02727 201203 atorvastatin -15
YAY Y02727 201203 simvastatin 16
YAY Y02725 201205 simvastatin -11
YAY Y02725 201204 simvastatin 18
YAY Y02725 201206 simvastatin -14
YAY Y03232 201205 atorvastatin 11
YAY Y03232 201205 pravastatin sodium 27
YAY Y03232 201205 simvastatin -38
YAY Y03232 201206 simvastatin 58
YAY Y03230 201205 atorvastatin -15
YAY Y03230 201205 simvastatin 13
YAY Y03230 201205 rosuvastatin calcium 13
YAY Y00760 201205 simvastatin 25
YAY Y00760 201204 simvastatin -25
YAY Y00767 201204 simvastatin -40
YAY Y00767 201206 simvastatin 30
YAY Y02946 201205 atorvastatin 21
YAY Y02946 201205 simvastatin -29
YAY Y02946 201204 atorvastatin -23
YAY Y02946 201204 simvastatin 20
YAY Y02946 201204 rosuvastatin calcium 20
YAY Y03098 201205 simvastatin 25
YAY Y01141 201205 simvastatin 45
YAY Y01141 201204 simvastatin -45
YAY Y01141 201204 rosuvastatin calcium -45
YAY M85732 201205 simvastatin -11
YAY M81636 201205 simvastatin 13
YAY M81636 201206 pravastatin sodium 13
YAY M81636 201206 rosuvastatin calcium 13
YAY M81636 201206 simvastatin -40
YAY Y03499 201205 atorvastatin -40
YAY P81769 201203 simvastatin -14
YAY Y02068 201205 atorvastatin 11
YAY Y02068 201204 atorvastatin 75
YAY Y02068 201204 simvastatin -15
YAY Y02068 201206 simvastatin -25
YAY Y02068 201203 simvastatin 75
YAY Y03392 201205 simvastatin 20
YAY Y03392 201204 simvastatin -20
YAY Y03392 201204 rosuvastatin calcium -20
YAY Y03392 201206 atorvastatin 20
YAY Y03392 201206 simvastatin -67
YAY Y03392 201206 rosuvastatin calcium -67
YAY A82645 201205 atorvastatin 25
YAY A82645 201204 pravastatin sodium -25
YAY A82645 201204 simvastatin 25
YAY A82645 201203 pravastatin sodium 25
YAY A82645 201203 simvastatin -25
YAY Y02553 201204 simvastatin 23
YAY Y00152 201205 simvastatin 50
YAY Y00152 201204 simvastatin -50
YAY Y00152 201206 atorvastatin 50
YAY Y00152 201206 simvastatin -50
YAY Y02708 201205 atorvastatin 14
YAY Y02708 201205 simvastatin -14
YAY P87614 201204 rosuvastatin calcium 15
YAY Y02964 201204 atorvastatin 67
YAY Y02962 201205 atorvastatin -17
YAY Y02962 201205 simvastatin 20
YAY Y02962 201205 simvastatin & ezetimibe 20
YAY Y00700 201204 atorvastatin -12
YAY Y00700 201206 simvastatin -11
YAY Y00701 201205 simvastatin 80
YAY Y00701 201204 atorvastatin -11
YAY Y00701 201204 simvastatin -80
YAY Y00701 201204 rosuvastatin calcium -80
YAY Y00701 201206 atorvastatin 80
YAY Y00701 201206 simvastatin -40
YAY Y00705 201205 atorvastatin 33
YAY Y00705 201205 pravastatin sodium 33
YAY Y00705 201206 simvastatin 33
YAY Y00705 201206 rosuvastatin calcium 33
YAY F83602 201206 atorvastatin 11
YAY F83602 201206 simvastatin -12
YAY Y00327 201204 simvastatin -58
YAY Y00327 201206 simvastatin 50
YAY Y02390 201206 simvastatin -50
YAY Y03375 201206 atorvastatin -50
YAY Y03375 201206 simvastatin -23
YAY F83049 201206 simvastatin -14
YAY Y02574 201204 atorvastatin -11
YAY Y03114 201206 atorvastatin -16
